total_sessions,completed_sessions,completion_rate,favorite_count,favorite_rate,avg_duration_minutes,avg_active_seconds,avg_engagement_ratio,calm_type_ratio,balanced_type_ratio,active_type_ratio,feedback_positive_score,feedback_present_rate,target_label
24,18,0.75,1,0.0417,8.03,361.7943,0.7509,0.6837,0.2571,0.0592,0.5704,0.3358,calm
16,10,0.625,0,0.0,5.0174,177.4267,0.5894,0.7071,0.2186,0.0744,0.3964,0.4412,calm
26,18,0.6923,5,0.1923,7.8938,186.4338,0.3936,0.7685,0.1111,0.1204,0.1947,0.4058,calm
49,40,0.8163,3,0.0612,19.8256,786.3531,0.6611,0.4191,0.4286,0.1523,0.4889,0.2355,balanced
27,21,0.7778,2,0.0741,18.2537,931.2776,0.8503,0.41,0.3994,0.1906,0.7033,0.2891,balanced
42,31,0.7381,6,0.1429,13.6497,535.1406,0.6534,0.2575,0.5252,0.2173,0.5056,0.2934,balanced
17,14,0.8235,0,0.0,34.1743,1534.7539,0.7485,0.0839,0.2578,0.6583,0.7702,0.886,active
33,22,0.6667,9,0.2727,36.2946,2185.6417,1.0037,0.0367,0.1553,0.8081,0.8365,0.885,active
23,22,0.9565,1,0.0435,22.5738,1409.0434,1.0403,0.1238,0.175,0.7011,0.7389,0.8523,active
77,57,0.7403,22,0.2857,29.0789,1810.3458,1.0376,0.0302,0.1641,0.8057,0.665,0.3587,active
29,19,0.6552,3,0.1034,32.8888,1707.6673,0.8654,0.125,0.2953,0.5797,0.6758,0.4593,active
40,24,0.6,1,0.025,18.1806,794.3012,0.7282,0.3204,0.3645,0.3151,0.6382,0.5477,balanced
7,4,0.5714,0,0.0,8.4668,359.3562,0.7074,0.7045,0.2101,0.0854,0.4621,0.3893,calm
70,46,0.6571,9,0.1286,25.642,1517.2577,0.9862,0.031,0.2385,0.7305,0.8682,0.8512,active
32,24,0.75,11,0.3438,12.4971,563.5306,0.7515,0.3289,0.4664,0.2047,0.352,0.6021,balanced
79,60,0.7595,26,0.3291,31.149,1851.5245,0.9907,0.062,0.319,0.6189,0.8742,0.4754,active
12,4,0.3333,3,0.25,7.4375,268.1066,0.6008,0.7338,0.2218,0.0444,0.3522,0.3965,calm
30,22,0.7333,4,0.1333,36.9354,1964.3751,0.8864,0.0869,0.2005,0.7126,0.9644,0.3759,active
79,76,0.962,1,0.0127,27.1024,1652.5656,1.0162,0.0447,0.3047,0.6506,0.607,0.6332,active
45,32,0.7111,14,0.3111,20.8948,902.4963,0.7199,0.2816,0.5323,0.1861,0.5404,0.4563,balanced
27,16,0.5926,6,0.2222,18.02,702.5869,0.6498,0.2397,0.435,0.3254,0.3879,0.5655,balanced
44,29,0.6591,9,0.2045,43.2062,1983.7306,0.7652,0.0302,0.1828,0.7869,0.9756,0.9285,active
35,21,0.6,8,0.2286,6.9607,273.1029,0.6539,0.7808,0.1478,0.0714,0.4078,0.2183,calm
44,33,0.75,6,0.1364,15.7427,537.494,0.569,0.3425,0.3928,0.2647,0.5815,0.4515,balanced
15,7,0.4667,0,0.0,6.3222,288.9469,0.7617,0.8016,0.0987,0.0997,0.5656,0.3916,calm
25,12,0.48,5,0.2,20.7799,838.7904,0.6728,0.3093,0.4966,0.1941,0.3823,0.4871,balanced
63,62,0.9841,21,0.3333,27.9287,1605.0423,0.9578,0.0334,0.3125,0.6541,0.9231,0.5876,active
10,4,0.4,3,0.3,7.3379,315.5096,0.7166,0.7337,0.191,0.0753,0.2358,0.4241,calm
9,6,0.6667,3,0.3333,6.9284,290.9074,0.6998,0.6242,0.2808,0.0949,0.3992,0.2949,calm
16,11,0.6875,3,0.1875,15.9618,750.76,0.7839,0.2484,0.5595,0.1921,0.6739,0.5534,balanced
33,23,0.697,6,0.1818,35.5726,1631.4868,0.7644,0.142,0.2738,0.5841,0.8405,0.7791,active
8,5,0.625,0,0.0,6.9304,213.9058,0.5144,0.7665,0.104,0.1295,0.3025,0.0904,calm
43,29,0.6744,9,0.2093,30.4638,1704.2949,0.9324,0.0195,0.2448,0.7357,0.8272,0.4961,active
24,18,0.75,2,0.0833,15.1204,773.9096,0.8531,0.3114,0.4443,0.2443,0.5302,0.395,balanced
26,13,0.5,9,0.3462,7.5407,360.0688,0.7958,0.7388,0.1556,0.1056,0.2078,0.089,calm
18,10,0.5556,3,0.1667,13.1526,691.3743,0.8761,0.3239,0.3562,0.3199,0.5925,0.3871,balanced
27,16,0.5926,4,0.1481,10.6711,331.6394,0.518,0.6536,0.2573,0.0891,0.432,0.4387,calm
74,58,0.7838,9,0.1216,35.0732,1696.0771,0.806,0.1278,0.1554,0.7168,0.6447,0.7207,active
18,8,0.4444,2,0.1111,7.4863,163.2066,0.3633,0.7403,0.1704,0.0893,0.2276,0.322,calm
21,18,0.8571,2,0.0952,26.8573,1302.0196,0.808,0.1155,0.2759,0.6087,0.8818,0.9256,active
14,11,0.7857,0,0.0,22.5693,1044.069,0.771,0.0241,0.2062,0.7697,0.6388,0.537,active
28,22,0.7857,0,0.0,18.9006,761.2144,0.6712,0.3829,0.4007,0.2163,0.6403,0.4008,balanced
13,8,0.6154,3,0.2308,20.6712,1186.5202,0.9567,0.1199,0.235,0.6451,0.929,0.627,active
43,31,0.7209,5,0.1163,22.3317,1326.7383,0.9902,0.1728,0.1846,0.6426,0.9106,0.7706,active
21,8,0.381,0,0.0,10.9382,470.4438,0.7168,0.7323,0.1745,0.0932,0.4454,0.2559,calm
19,13,0.6842,1,0.0526,13.2932,638.4101,0.8004,0.2247,0.5891,0.1862,0.5198,0.446,balanced
49,40,0.8163,7,0.1429,19.4998,1058.4515,0.9047,0.2002,0.4893,0.3105,0.415,0.3168,balanced
21,12,0.5714,1,0.0476,20.5396,1149.4875,0.9327,0.2988,0.4925,0.2086,0.7394,0.4042,balanced
18,11,0.6111,3,0.1667,18.1171,750.3625,0.6903,0.3723,0.3413,0.2864,0.4492,0.5834,balanced
31,21,0.6774,2,0.0645,22.3721,1171.3586,0.8726,0.1527,0.2807,0.5665,0.9868,0.8341,active
12,7,0.5833,4,0.3333,9.6785,212.4333,0.3658,0.6785,0.3084,0.0131,0.5781,0.321,calm
17,14,0.8235,4,0.2353,16.4303,933.5186,0.9469,0.3142,0.4598,0.226,0.7033,0.6395,balanced
15,7,0.4667,0,0.0,16.5566,777.3549,0.7825,0.2582,0.4923,0.2495,0.7168,0.671,balanced
22,14,0.6364,3,0.1364,18.146,685.6299,0.6297,0.3138,0.4632,0.2229,0.673,0.6835,balanced
33,23,0.697,5,0.1515,38.6068,2128.3549,0.9188,0.1315,0.2884,0.5801,0.7368,0.826,active
25,11,0.44,0,0.0,6.2111,295.3591,0.7926,0.7201,0.1562,0.1237,0.2702,0.1995,calm
13,8,0.6154,2,0.1538,21.162,1085.2284,0.8547,0.3336,0.3325,0.334,0.6716,0.309,balanced
29,19,0.6552,10,0.3448,43.5235,2639.3999,1.0107,0.1214,0.2162,0.6624,0.9864,0.7366,active
22,20,0.9091,3,0.1364,40.8057,1916.3571,0.7827,0.0599,0.2763,0.6638,0.8672,0.3689,active
36,33,0.9167,3,0.0833,41.0763,2625.5626,1.0653,0.0772,0.2403,0.6825,0.7776,0.5411,active
55,35,0.6364,17,0.3091,38.6865,1888.6697,0.8137,0.0991,0.2673,0.6336,0.7643,0.6045,active
18,11,0.6111,3,0.1667,40.8062,2595.3143,1.06,0.023,0.2117,0.7654,0.9877,0.5746,active
28,12,0.4286,3,0.1071,5.9595,290.2064,0.8116,0.6309,0.3197,0.0494,0.3803,0.3269,calm
33,30,0.9091,6,0.1818,33.8128,1566.7668,0.7723,0.025,0.2079,0.7671,0.8445,0.7706,active
5,3,0.6,1,0.2,7.9618,285.4022,0.5974,0.7768,0.2027,0.0205,0.2591,0.3886,calm
54,38,0.7037,11,0.2037,41.8975,2104.8242,0.8373,0.1246,0.202,0.6733,0.6768,0.5614,active
37,26,0.7027,8,0.2162,37.1511,1780.0059,0.7985,0.0925,0.2087,0.6988,0.8684,0.9434,active
10,5,0.5,2,0.2,5.142,191.291,0.62,0.6887,0.2528,0.0586,0.2154,0.4052,calm
56,44,0.7857,19,0.3393,22.8989,1341.5419,0.9764,0.1168,0.328,0.5552,0.7226,0.6629,active
31,15,0.4839,9,0.2903,14.1467,485.2426,0.5717,0.3399,0.5058,0.1544,0.3747,0.2559,balanced
57,42,0.7368,11,0.193,23.2752,1167.8908,0.8363,0.0529,0.3388,0.6083,0.9808,0.5753,active
17,13,0.7647,1,0.0588,21.0255,969.7127,0.7687,0.2455,0.4917,0.2628,0.5106,0.5895,balanced
17,11,0.6471,3,0.1765,18.9141,638.403,0.5625,0.2136,0.5065,0.2799,0.6521,0.3041,balanced
39,19,0.4872,9,0.2308,15.2479,707.5953,0.7734,0.3861,0.4735,0.1404,0.4548,0.5209,balanced
50,26,0.52,6,0.12,20.248,882.5108,0.7264,0.2481,0.5006,0.2513,0.434,0.5365,balanced
11,6,0.5455,3,0.2727,6.7789,160.2108,0.3939,0.6056,0.2939,0.1005,0.4727,0.3229,calm
38,31,0.8158,0,0.0,34.3978,1484.4687,0.7193,0.0193,0.2006,0.7801,0.5575,0.5108,active
59,47,0.7966,5,0.0847,44.9336,2294.3846,0.851,0.1223,0.1643,0.7134,0.6474,0.4462,active
15,6,0.4,0,0.0,5.3427,146.8038,0.458,0.7138,0.2545,0.0317,0.2865,0.3323,calm
8,5,0.625,0,0.0,19.8105,879.1965,0.7397,0.267,0.4414,0.2916,0.651,0.2363,balanced
23,11,0.4783,0,0.0,8.1725,207.0786,0.4223,0.8012,0.1753,0.0235,0.3721,0.334,calm
43,37,0.8605,8,0.186,37.6514,1764.8118,0.7812,0.1127,0.165,0.7223,0.6264,0.4474,active
27,17,0.6296,6,0.2222,21.4117,1025.0422,0.7979,0.0256,0.1994,0.775,0.646,0.3912,active
30,20,0.6667,9,0.3,35.7631,1869.76,0.8714,0.021,0.3041,0.6749,0.9034,0.7372,active
12,11,0.9167,0,0.0,33.7723,1991.7262,0.9829,0.149,0.1666,0.6844,0.6289,0.457,active
11,5,0.4545,0,0.0,9.9264,469.6403,0.7885,0.6558,0.2388,0.1054,0.1769,0.3561,calm
68,63,0.9265,3,0.0441,27.4497,1197.8183,0.7273,0.1034,0.3031,0.5935,0.7588,0.524,active
16,13,0.8125,1,0.0625,29.4031,1721.8638,0.976,0.0482,0.2702,0.6817,0.5785,0.6864,active
20,12,0.6,6,0.3,21.1398,699.0553,0.5511,0.2389,0.5253,0.2359,0.7034,0.4804,balanced
38,24,0.6316,1,0.0263,16.7624,560.8159,0.5576,0.3315,0.4059,0.2626,0.6666,0.3171,balanced
42,23,0.5476,9,0.2143,16.1715,688.679,0.7098,0.3397,0.4302,0.2301,0.6591,0.5921,balanced
23,16,0.6957,0,0.0,5.0567,184.3842,0.6077,0.7228,0.1565,0.1206,0.4823,0.1484,calm
29,22,0.7586,9,0.3103,40.3917,2438.1554,1.006,0.0273,0.1611,0.8116,0.975,0.6977,active
18,17,0.9444,2,0.1111,20.3917,865.7237,0.7076,0.0413,0.1748,0.7839,0.9194,0.8201,active
22,17,0.7727,7,0.3182,21.871,771.5592,0.588,0.3142,0.5104,0.1754,0.5288,0.2397,balanced
18,10,0.5556,5,0.2778,18.0714,758.3309,0.6994,0.3458,0.4122,0.242,0.4694,0.4195,balanced
8,4,0.5,1,0.125,19.1076,736.3971,0.6423,0.2406,0.393,0.3664,0.4459,0.6058,balanced
17,13,0.7647,0,0.0,20.8574,1349.4526,1.0783,0.1384,0.2483,0.6134,0.669,0.5997,active
48,33,0.6875,7,0.1458,12.9269,645.5652,0.8323,0.1933,0.5298,0.277,0.3606,0.2522,balanced
5,2,0.4,1,0.2,6.1332,151.8135,0.4125,0.6653,0.2672,0.0675,0.5395,0.2909,calm
32,23,0.7188,9,0.2812,9.7386,210.5685,0.3604,0.7289,0.2609,0.0103,0.2182,0.1736,calm
12,10,0.8333,4,0.3333,18.3342,746.6145,0.6787,0.3053,0.4484,0.2463,0.6666,0.6114,balanced
42,34,0.8095,12,0.2857,19.4736,919.5089,0.787,0.3719,0.4178,0.2104,0.5283,0.439,balanced
14,9,0.6429,3,0.2143,29.7218,1305.3024,0.732,0.0853,0.2989,0.6158,0.7812,0.8035,active
26,24,0.9231,9,0.3462,41.3346,2567.3476,1.0352,0.116,0.1376,0.7465,0.589,0.8432,active
70,56,0.8,16,0.2286,43.429,2662.0927,1.0216,0.0718,0.1509,0.7773,0.6382,0.4126,active
65,59,0.9077,20,0.3077,24.0589,1326.9313,0.9192,0.1447,0.3172,0.538,0.6973,0.6723,active
22,15,0.6818,2,0.0909,13.5318,454.6396,0.56,0.3958,0.4305,0.1737,0.448,0.4185,balanced
58,47,0.8103,20,0.3448,40.3224,2027.3388,0.838,0.0786,0.2712,0.6503,0.6638,0.7578,active
15,5,0.3333,0,0.0,5.8163,133.5928,0.3828,0.7142,0.2593,0.0265,0.2168,0.4424,calm
11,9,0.8182,1,0.0909,21.903,872.0197,0.6635,0.238,0.4803,0.2817,0.4958,0.2024,balanced
14,9,0.6429,4,0.2857,30.7119,1535.7809,0.8334,0.0347,0.215,0.7503,0.8862,0.5984,active
24,18,0.75,0,0.0,17.289,634.473,0.6116,0.2063,0.5148,0.2789,0.4621,0.2574,balanced
61,44,0.7213,4,0.0656,27.7227,1666.8196,1.0021,0.0898,0.2727,0.6375,0.5676,0.5742,active
16,8,0.5,3,0.1875,10.7258,463.4298,0.7201,0.6544,0.2572,0.0884,0.582,0.0846,calm
26,11,0.4231,3,0.1154,10.7075,515.6952,0.8027,0.6588,0.2441,0.0971,0.2987,0.1738,calm
65,42,0.6462,22,0.3385,33.0247,1936.9405,0.9775,0.1359,0.2315,0.6326,0.8147,0.7942,active
11,9,0.8182,1,0.0909,20.986,822.629,0.6533,0.2784,0.3793,0.3423,0.5961,0.586,balanced
26,22,0.8462,4,0.1538,30.5721,1345.4761,0.7335,0.0843,0.3051,0.6106,0.8764,0.6519,active
45,35,0.7778,1,0.0222,20.1239,1071.581,0.8875,0.3268,0.3968,0.2765,0.6151,0.5734,balanced
80,68,0.85,0,0.0,36.5128,1868.6301,0.853,0.034,0.2874,0.6786,0.9144,0.7387,active
8,4,0.5,2,0.25,9.6815,474.9342,0.8176,0.7655,0.217,0.0175,0.3254,0.2351,calm
34,24,0.7059,11,0.3235,18.8359,752.6695,0.666,0.1923,0.5033,0.3044,0.6426,0.6705,balanced
17,8,0.4706,2,0.1176,5.8562,297.1731,0.8458,0.6927,0.1641,0.1433,0.2951,0.1155,calm
35,22,0.6286,1,0.0286,9.7086,395.1939,0.6784,0.7232,0.1858,0.091,0.2017,0.3461,calm
79,56,0.7089,19,0.2405,42.6932,2665.1638,1.0404,0.1189,0.2367,0.6443,0.816,0.9466,active
22,10,0.4545,0,0.0,18.4263,745.0583,0.6739,0.3322,0.4388,0.229,0.6633,0.5185,balanced
64,49,0.7656,16,0.25,36.8848,1891.8262,0.8548,0.1034,0.1674,0.7292,0.8681,0.8918,active
16,9,0.5625,1,0.0625,6.0992,148.9781,0.4071,0.8209,0.1493,0.0298,0.3527,0.3276,calm
20,12,0.6,2,0.1,7.7386,197.9216,0.4263,0.7129,0.1767,0.1105,0.4203,0.2549,calm
8,4,0.5,2,0.25,5.982,182.1586,0.5075,0.7217,0.185,0.0933,0.2015,0.2545,calm
37,25,0.6757,0,0.0,38.0573,2028.5761,0.8884,0.1269,0.1929,0.6801,0.7758,0.8682,active
34,27,0.7941,10,0.2941,18.9473,726.2037,0.6388,0.2658,0.4724,0.2617,0.6793,0.6821,balanced
44,36,0.8182,4,0.0909,13.5045,641.4456,0.7916,0.2911,0.5389,0.1701,0.5275,0.4133,balanced
26,13,0.5,2,0.0769,15.9009,727.4324,0.7625,0.2349,0.4604,0.3047,0.466,0.2352,balanced
8,5,0.625,0,0.0,21.6118,1042.0655,0.8036,0.3181,0.4363,0.2456,0.5946,0.2948,balanced
71,68,0.9577,14,0.1972,29.6333,1566.484,0.881,0.0793,0.1492,0.7716,0.5693,0.8157,active
76,72,0.9474,20,0.2632,28.441,1723.0876,1.0097,0.0658,0.2033,0.7309,0.7406,0.7251,active
48,45,0.9375,10,0.2083,26.953,1626.88,1.006,0.111,0.1733,0.7158,0.689,0.7471,active
41,21,0.5122,6,0.1463,15.7093,852.0139,0.9039,0.3337,0.3839,0.2823,0.7365,0.2883,balanced
27,24,0.8889,1,0.037,26.1648,1337.8115,0.8522,0.0446,0.262,0.6934,0.7267,0.7491,active
8,5,0.625,2,0.25,5.1926,227.5223,0.7303,0.8077,0.1382,0.0541,0.5194,0.3751,calm
11,5,0.4545,3,0.2727,5.6762,203.3258,0.597,0.7801,0.0911,0.1288,0.4022,0.0749,calm
33,23,0.697,0,0.0,12.7701,707.241,0.923,0.3349,0.3792,0.2859,0.7494,0.5788,balanced
17,11,0.6471,0,0.0,8.9581,360.0903,0.67,0.6792,0.2874,0.0334,0.3455,0.2256,calm
10,5,0.5,0,0.0,19.7852,1056.8487,0.8903,0.2526,0.4898,0.2576,0.5182,0.6303,balanced
14,12,0.8571,2,0.1429,28.9439,1474.4382,0.849,0.1263,0.1424,0.7314,0.57,0.6567,active
69,65,0.942,1,0.0145,38.2301,1703.5882,0.7427,0.1345,0.2665,0.599,0.7758,0.4458,active
24,20,0.8333,5,0.2083,32.4761,1887.6489,0.9687,0.1302,0.2793,0.5906,0.5815,0.7898,active
12,6,0.5,1,0.0833,11.2715,448.2988,0.6629,0.693,0.2282,0.0789,0.5191,0.3321,calm
27,24,0.8889,1,0.037,44.835,2235.4874,0.831,0.054,0.2893,0.6567,0.6701,0.7663,active
33,25,0.7576,6,0.1818,31.6674,1372.0183,0.7221,0.061,0.2682,0.6708,0.5874,0.6174,active
16,11,0.6875,3,0.1875,7.5727,252.3379,0.5554,0.7124,0.2697,0.0179,0.3155,0.2308,calm
37,31,0.8378,9,0.2432,18.4453,881.8556,0.7968,0.3291,0.383,0.2879,0.5975,0.4294,balanced
19,11,0.5789,3,0.1579,20.9378,1082.1317,0.8614,0.3157,0.454,0.2304,0.6313,0.2447,balanced
12,9,0.75,3,0.25,17.0384,725.6185,0.7098,0.2835,0.4525,0.2641,0.5079,0.3815,balanced
24,21,0.875,4,0.1667,27.0416,1746.6,1.0765,0.1268,0.1859,0.6873,0.6488,0.894,active
38,28,0.7368,4,0.1053,15.445,862.3215,0.9305,0.3825,0.4019,0.2157,0.5493,0.3833,balanced
25,16,0.64,5,0.2,5.6069,256.151,0.7614,0.7479,0.1721,0.08,0.2272,0.109,calm
21,11,0.5238,3,0.1429,14.2892,577.2469,0.6733,0.2864,0.4984,0.2152,0.4333,0.3133,balanced
24,20,0.8333,6,0.25,36.6703,2142.4593,0.9737,0.0828,0.3164,0.6008,0.7396,0.8154,active
60,39,0.65,13,0.2167,25.696,1321.5145,0.8571,0.0589,0.2785,0.6625,0.7177,0.7302,active
50,41,0.82,11,0.22,21.7906,1028.2389,0.7865,0.2447,0.3985,0.3568,0.5619,0.3458,balanced
42,33,0.7857,8,0.1905,22.8669,1206.2738,0.8792,0.1354,0.2418,0.6228,0.9417,0.5247,active
13,9,0.6923,3,0.2308,16.7368,899.7955,0.896,0.3727,0.3975,0.2298,0.7117,0.3165,balanced
13,7,0.5385,0,0.0,19.6169,826.4619,0.7022,0.2298,0.5368,0.2333,0.5393,0.3989,balanced
40,27,0.675,1,0.025,18.2103,866.8362,0.7934,0.2128,0.4955,0.2917,0.7271,0.4625,balanced
43,41,0.9535,0,0.0,27.0519,1158.3165,0.7136,0.0761,0.2223,0.7016,0.9227,0.8911,active
28,16,0.5714,4,0.1429,17.9748,728.513,0.6755,0.3734,0.4371,0.1895,0.6689,0.4846,balanced
15,11,0.7333,4,0.2667,10.2211,237.3186,0.387,0.7381,0.2055,0.0564,0.5253,0.0726,calm
21,10,0.4762,1,0.0476,18.1787,800.7941,0.7342,0.225,0.4494,0.3256,0.6095,0.6475,balanced
26,9,0.3462,2,0.0769,9.9696,367.1208,0.6137,0.7878,0.142,0.0702,0.1522,0.0532,calm
11,4,0.3636,0,0.0,7.0952,266.2361,0.6254,0.6657,0.2319,0.1024,0.3085,0.1922,calm
14,7,0.5,0,0.0,19.8194,1019.5316,0.8574,0.2357,0.4739,0.2904,0.5771,0.3397,balanced
46,27,0.587,3,0.0652,21.9376,1152.2086,0.8754,0.3149,0.4204,0.2647,0.4409,0.3681,balanced
32,15,0.4688,10,0.3125,5.0644,226.3295,0.7448,0.6903,0.2571,0.0526,0.2379,0.3279,calm
12,9,0.75,4,0.3333,16.9242,639.6991,0.63,0.2263,0.456,0.3177,0.6291,0.5263,balanced
13,8,0.6154,3,0.2308,9.8871,428.9979,0.7232,0.7411,0.2084,0.0505,0.3372,0.3795,calm
25,13,0.52,1,0.04,9.145,327.5544,0.597,0.6818,0.2037,0.1145,0.3844,0.3692,calm
19,12,0.6316,5,0.2632,14.5063,508.482,0.5842,0.4185,0.4316,0.1499,0.6567,0.2591,balanced
35,22,0.6286,5,0.1429,9.959,346.4927,0.5799,0.7584,0.2313,0.0102,0.3907,0.4488,calm
79,67,0.8481,19,0.2405,26.4584,1387.1547,0.8738,0.0457,0.2749,0.6795,0.8636,0.5113,active
36,24,0.6667,5,0.1389,14.8471,564.9425,0.6342,0.4334,0.4,0.1666,0.4073,0.5377,balanced
18,11,0.6111,3,0.1667,12.3726,697.7293,0.9399,0.3488,0.3694,0.2818,0.4295,0.3385,balanced
18,17,0.9444,0,0.0,37.7729,2171.1375,0.958,0.0796,0.2651,0.6553,0.8299,0.4938,active
25,18,0.72,6,0.24,21.6521,1160.9889,0.8937,0.2846,0.4116,0.3037,0.5471,0.4397,balanced
45,38,0.8444,11,0.2444,12.0292,456.3422,0.6323,0.2479,0.4766,0.2755,0.4208,0.5958,balanced
40,24,0.6,3,0.075,32.4837,1731.4636,0.8884,0.0689,0.2218,0.7093,0.978,0.7187,active
15,6,0.4,5,0.3333,9.6132,318.7984,0.5527,0.6422,0.3106,0.0472,0.5764,0.4283,calm
33,12,0.3636,6,0.1818,7.4127,362.6756,0.8154,0.6916,0.2702,0.0381,0.5421,0.2863,calm
9,4,0.4444,2,0.2222,7.0025,320.4479,0.7627,0.7638,0.1934,0.0428,0.3548,0.4191,calm
8,7,0.875,1,0.125,21.8699,820.2232,0.6251,0.296,0.526,0.1781,0.4007,0.3572,balanced
42,35,0.8333,0,0.0,32.9862,1733.9978,0.8761,0.0359,0.2741,0.6899,0.5716,0.9432,active
58,51,0.8793,1,0.0172,43.8536,1859.5381,0.7067,0.0466,0.1315,0.8219,0.9253,0.7969,active
39,29,0.7436,0,0.0,20.7288,1169.6036,0.9404,0.2235,0.5452,0.2313,0.6234,0.5715,balanced
54,50,0.9259,11,0.2037,21.316,1336.1101,1.0447,0.1442,0.1477,0.7081,0.9633,0.4328,active
26,23,0.8846,7,0.2692,38.3149,2422.0138,1.0536,0.1561,0.2713,0.5726,0.7587,0.7758,active
11,6,0.5455,0,0.0,15.7101,740.6963,0.7858,0.2371,0.4671,0.2958,0.577,0.5007,balanced
36,26,0.7222,10,0.2778,14.7372,525.1036,0.5939,0.4289,0.3966,0.1745,0.5464,0.5326,balanced
76,57,0.75,4,0.0526,44.804,2311.2009,0.8597,0.0854,0.1942,0.7204,0.6428,0.4797,active
63,60,0.9524,2,0.0317,40.0865,2194.0593,0.9122,0.0424,0.2475,0.7101,0.8278,0.9368,active
30,11,0.3667,0,0.0,9.9573,414.3701,0.6936,0.645,0.2682,0.0868,0.283,0.3251,calm
25,13,0.52,8,0.32,13.634,663.778,0.8114,0.3268,0.3716,0.3016,0.4086,0.2962,balanced
15,10,0.6667,2,0.1333,15.777,715.4626,0.7558,0.3947,0.38,0.2253,0.6992,0.5255,balanced
29,19,0.6552,2,0.069,11.4163,525.1897,0.7667,0.6181,0.267,0.1149,0.3133,0.2705,calm
42,25,0.5952,14,0.3333,35.6305,1776.5337,0.831,0.0763,0.1222,0.8015,0.6128,0.3614,active
25,13,0.52,5,0.2,8.4383,241.4688,0.4769,0.6664,0.2781,0.0555,0.4827,0.1528,calm
9,6,0.6667,0,0.0,10.5446,331.256,0.5236,0.6831,0.2114,0.1054,0.368,0.2654,calm
50,23,0.46,0,0.0,12.3333,426.4612,0.5763,0.2466,0.4791,0.2743,0.4675,0.4607,balanced
22,15,0.6818,6,0.2727,13.5189,558.1109,0.6881,0.2863,0.4201,0.2936,0.5167,0.486,balanced
12,8,0.6667,4,0.3333,18.149,1025.7199,0.9419,0.2964,0.3922,0.3114,0.4398,0.2348,balanced
42,33,0.7857,2,0.0476,12.1225,448.4471,0.6166,0.392,0.3198,0.2882,0.5694,0.254,balanced
5,2,0.4,1,0.2,5.0961,113.8239,0.3723,0.6195,0.3027,0.0778,0.3902,0.1908,calm
36,26,0.7222,12,0.3333,20.1127,788.682,0.6536,0.2427,0.473,0.2843,0.464,0.2385,balanced
28,19,0.6786,4,0.1429,9.9373,260.4471,0.4368,0.6637,0.3088,0.0276,0.4495,0.1621,calm
60,43,0.7167,19,0.3167,41.1833,2139.6361,0.8659,0.0837,0.2408,0.6756,0.9177,0.6532,active
21,8,0.381,3,0.1429,9.8931,433.6025,0.7305,0.6913,0.2389,0.0697,0.4821,0.3115,calm
37,31,0.8378,12,0.3243,16.7913,563.5301,0.5593,0.3829,0.3404,0.2767,0.6943,0.5426,balanced
16,12,0.75,0,0.0,6.6057,151.5067,0.3823,0.8711,0.1158,0.0131,0.3302,0.1834,calm
8,4,0.5,0,0.0,15.1674,776.122,0.8528,0.3172,0.4001,0.2827,0.3515,0.6766,balanced
20,7,0.35,7,0.35,8.4597,407.909,0.8036,0.6551,0.2615,0.0833,0.4117,0.1462,calm
22,15,0.6818,7,0.3182,18.3814,923.5166,0.8374,0.1789,0.485,0.3361,0.3976,0.3533,balanced
11,4,0.3636,0,0.0,5.0522,168.1691,0.5548,0.7231,0.2196,0.0572,0.329,0.2468,calm
13,10,0.7692,0,0.0,10.0429,452.385,0.7508,0.8196,0.1308,0.0496,0.5182,0.1134,calm
15,8,0.5333,0,0.0,17.1591,907.3666,0.8813,0.3757,0.4061,0.2182,0.4043,0.5274,balanced
14,8,0.5714,2,0.1429,10.9786,419.8145,0.6373,0.7078,0.196,0.0962,0.2779,0.2761,calm
20,10,0.5,6,0.3,15.8546,810.4601,0.852,0.2913,0.3844,0.3243,0.4869,0.2201,balanced
23,11,0.4783,3,0.1304,16.4187,855.6722,0.8686,0.3593,0.3562,0.2845,0.5482,0.4426,balanced
77,59,0.7662,2,0.026,27.2217,1433.2395,0.8775,0.0373,0.2445,0.7182,0.7004,0.3933,active
43,36,0.8372,3,0.0698,40.4958,2136.1646,0.8792,0.065,0.2347,0.7003,0.5912,0.7325,active
12,4,0.3333,4,0.3333,8.581,180.6705,0.3509,0.8159,0.1716,0.0125,0.2746,0.2233,calm
25,17,0.68,5,0.2,35.9178,2075.4233,0.963,0.0628,0.2845,0.6527,0.7089,0.8039,active
48,46,0.9583,13,0.2708,43.758,2514.937,0.9579,0.1206,0.2261,0.6533,0.6955,0.5682,active
39,30,0.7692,11,0.2821,21.6314,1232.0562,0.9493,0.4398,0.3851,0.1751,0.4463,0.3508,balanced
7,4,0.5714,2,0.2857,10.2405,366.8694,0.5971,0.6994,0.225,0.0755,0.3066,0.0655,calm
22,11,0.5,0,0.0,14.7938,764.3018,0.8611,0.2925,0.434,0.2735,0.5543,0.3382,balanced
5,2,0.4,1,0.2,10.091,217.5793,0.3594,0.8312,0.1442,0.0246,0.2837,0.2324,calm
50,33,0.66,17,0.34,18.1856,861.5578,0.7896,0.2999,0.4808,0.2194,0.4056,0.4926,balanced
9,6,0.6667,0,0.0,6.7308,261.146,0.6466,0.7647,0.1569,0.0784,0.3497,0.1102,calm
